id,shape,color,cut,clarity,polish,symmetry,florescence
46627,0,0,2,5,2,2,4
86490,9,3,1,0,1,1,4
99478,0,2,2,1,2,2,2
18904,0,4,2,1,2,2,4
48721,0,6,2,2,2,2,4
40063,0,6,2,6,2,1,4
51682,0,4,1,2,2,2,4
113196,0,4,2,1,2,2,4
53118,0,2,2,3,2,1,2
41855,0,1,2,3,2,1,2
11601,0,2,1,2,2,1,3
84178,0,6,2,2,2,1,4
1575,0,0,2,4,2,2,3
53035,8,2,1,6,1,0,4
14926,0,4,2,1,2,2,4
30533,0,6,1,3,1,2,2
6962,0,4,2,2,2,2,4
18170,0,4,1,2,2,2,4
97206,4,4,0,1,2,1,2
57591,0,0,1,1,2,2,4
18365,1,6,1,2,2,1,4
72052,2,5,1,5,2,2,3
5587,0,4,1,3,2,1,4
113074,0,4,2,1,2,2,2
61657,0,4,2,4,2,2,3
24333,0,4,2,1,2,1,4
49124,0,2,2,2,2,2,1
88638,2,6,1,1,1,1,3
56846,0,4,2,3,2,1,4
37130,8,5,1,2,2,1,4
28789,0,5,2,5,2,2,4
82281,7,0,1,4,2,1,3
4415,0,4,2,0,2,1,4
95669,4,3,1,3,1,1,4
50668,0,4,2,5,2,2,4
94083,4,5,1,2,2,1,4
33937,1,5,1,1,1,1,4
14090,0,4,2,2,2,1,4
97478,0,1,0,3,1,0,4
66384,0,6,1,2,1,1,4
16880,0,4,2,4,1,1,4
55700,1,4,1,5,1,1,3
106088,0,2,2,2,2,2,4
114030,7,1,1,0,2,1,4
76968,0,5,2,6,2,2,4
94689,7,2,1,1,2,1,4
102096,0,4,2,0,2,2,4
84657,0,6,2,1,1,2,1
17995,0,4,2,1,2,2,4
10086,0,2,1,2,2,2,3
5701,0,2,2,1,2,2,3
35474,0,5,2,2,1,2,4
80662,4,6,0,1,1,1,1
49551,0,5,2,1,2,2,2
31921,0,5,2,1,2,2,4
56059,0,5,1,2,2,1,4
28569,6,3,0,5,0,0,4
105697,0,2,2,1,2,2,2
65051,0,6,2,3,2,1,4
34583,2,2,1,2,1,1,4
57605,0,3,2,4,2,2,4
53817,0,3,2,0,2,2,2
61999,8,4,0,1,2,2,4
62452,8,6,1,0,2,1,4
86952,9,3,1,1,2,2,4
107971,0,3,2,2,2,2,4
14085,0,4,2,2,2,1,4
22298,0,4,2,4,2,2,4
31221,0,4,2,4,2,2,4
47553,0,6,2,4,2,2,3
60597,1,5,1,4,1,1,2
51337,0,2,1,2,2,2,4
13232,0,4,1,3,2,2,3
51787,0,1,2,3,2,2,4
20111,0,5,2,3,2,2,4
2110,0,3,0,1,2,1,4
3250,0,0,2,2,2,2,3
8460,0,4,2,2,2,2,3
10124,0,4,1,1,2,1,4
15431,0,5,1,5,2,1,4
70376,0,6,2,2,2,2,2
70878,0,1,2,0,2,2,3
9153,0,4,2,1,2,1,4
37936,0,3,2,4,2,1,4
9150,0,4,2,1,2,2,4
51476,0,3,2,1,2,2,4
31776,0,1,1,1,2,2,4
53071,0,6,1,2,2,2,4
29573,0,5,1,1,1,1,4
108861,0,6,2,3,2,2,1
97859,0,4,1,4,1,2,3
84213,0,1,1,0,2,1,4
79861,3,2,1,5,2,2,4
43926,0,5,2,5,2,2,4
1881,0,4,1,0,2,1,3
53199,0,3,1,3,2,1,4
68297,4,2,0,0,1,1,4
84109,8,5,0,1,2,0,4
38617,0,6,2,1,2,2,4
59921,0,1,0,3,2,1,4
33277,0,6,1,2,2,1,4
56095,0,3,2,2,2,2,4
56761,0,6,1,2,2,1,4
4262,0,1,2,2,1,1,4
53831,0,3,2,2,2,1,4
96863,4,6,1,0,1,1,3
74574,8,5,1,1,2,2,4
52029,0,5,1,2,2,2,4
104148,0,5,2,1,2,2,4
44746,0,6,2,5,2,2,2
106530,0,1,2,3,2,2,4
79143,0,1,2,2,2,1,4
57753,0,2,1,1,2,1,4
43685,0,4,0,1,1,0,4
20144,0,3,2,6,2,2,4
64607,0,6,1,4,2,1,4
56476,0,0,1,1,2,1,3
96559,0,6,1,0,2,0,4
58716,0,2,2,4,2,2,3
109832,0,4,2,3,2,2,4
28532,0,2,2,2,2,2,3
18010,0,2,1,0,1,2,3
11567,0,6,1,1,2,1,3
34392,0,5,2,1,2,2,4
38014,0,6,2,6,2,1,4
13848,0,4,1,4,1,1,4
49587,0,4,1,2,2,2,4
88525,1,6,0,1,0,1,4
15751,0,1,2,6,2,2,4
14640,0,1,2,4,2,2,4
51024,0,4,1,1,2,2,4
100979,8,5,1,2,2,1,4
106523,0,2,2,3,2,2,4
93509,0,2,1,0,2,2,4
113686,0,2,2,2,2,2,4
103229,0,6,2,1,2,2,2
114391,0,2,2,1,1,1,4
71566,0,3,2,5,2,2,4
108717,0,3,2,3,2,2,3
101296,0,4,2,2,2,2,1
87156,7,4,1,3,2,1,3
28628,0,1,0,2,2,2,4
56183,0,2,2,3,2,2,3
51191,0,2,2,2,2,2,3
16857,0,0,2,4,2,2,3
38561,0,6,2,4,2,2,4
60222,0,6,2,3,2,2,2
49538,0,3,1,3,2,1,2
24566,0,6,2,0,2,2,4
95068,0,0,1,2,2,1,4
243,0,5,2,5,1,2,4
111157,8,2,1,6,2,2,4
10877,0,3,1,1,1,1,4
41973,0,4,2,3,2,2,4
48604,5,6,1,2,1,1,4
31159,0,4,2,1,2,2,4
108432,4,5,0,2,2,1,2
56967,0,5,2,5,2,2,4
25260,0,3,2,2,2,2,4
3077,0,0,2,4,2,1,4
66297,8,1,1,6,2,1,4
23410,0,5,2,2,2,2,4
31210,0,3,1,4,2,2,4
29974,0,5,2,3,2,2,2
80819,2,2,0,3,1,0,4
1420,0,4,1,0,1,1,4
23212,2,5,1,2,2,1,4
77469,0,5,1,3,2,1,4
76096,0,3,1,3,2,1,1
112569,0,6,2,1,1,2,4
115581,0,6,2,5,2,2,4
64723,0,3,2,3,2,2,4
56515,0,5,1,2,2,2,4
78985,0,4,1,4,2,2,4
28997,0,1,2,2,1,2,4
72184,3,5,1,4,2,2,4
74179,0,0,2,3,2,2,4
42828,0,5,2,5,2,1,4
39142,0,4,1,2,2,2,4
18527,0,3,2,4,2,2,4
50804,0,6,1,2,1,2,2
45427,0,2,2,5,2,2,4
61091,8,0,3,5,2,1,3
58106,0,3,2,4,2,1,4
1766,0,3,1,1,1,1,4
33769,2,2,1,1,1,1,4
57665,0,5,1,3,2,2,4
109652,0,5,2,3,2,2,4
26003,0,4,2,1,2,2,3
94893,0,3,2,0,2,2,4
34717,0,3,2,1,2,2,4
12242,0,3,2,5,2,2,4
112888,0,2,2,0,2,2,4
61578,0,4,2,2,2,2,4
103991,0,6,2,5,2,2,1
17900,0,4,2,0,2,2,4
96581,0,1,1,4,2,1,4
42635,0,2,2,3,2,1,4
75031,6,1,1,1,1,1,4
23716,7,6,1,2,0,0,4
48789,0,5,2,2,2,2,4
35159,0,4,2,5,2,2,1
104967,0,2,2,3,2,2,4
110207,4,6,0,2,1,0,4
59755,0,6,1,1,2,1,2
42154,0,4,2,4,2,2,4
1169,0,0,2,1,2,2,4
30282,0,2,2,2,2,1,4
94638,0,5,1,1,2,1,4
104385,0,3,2,2,2,2,4
14693,0,4,2,2,2,2,4
26928,0,3,2,1,2,2,4
168,0,5,1,4,1,1,4
111752,0,4,2,5,2,2,1
33549,0,2,2,1,2,2,4
26525,0,5,2,3,2,2,4
90077,7,4,1,3,1,1,4
80230,0,3,2,0,2,2,4
89331,0,4,1,1,2,2,4
91672,8,4,1,2,2,2,4
74189,0,4,0,2,2,1,4
12558,1,6,1,3,1,0,4
11307,0,4,2,1,2,2,4
69826,0,4,2,3,2,1,4
95997,0,4,1,2,1,1,4
15129,0,4,2,2,1,2,3
69264,6,4,1,0,2,0,4
102340,0,1,2,4,2,2,4
110942,8,1,1,1,2,1,4
74634,0,4,2,3,2,2,4
93155,0,4,2,2,1,1,1
57318,0,3,2,4,2,2,4
92249,0,5,1,0,1,1,1
29352,0,2,2,5,2,1,3
85747,0,3,2,3,2,2,2
45235,0,4,2,6,2,2,4
66623,0,6,1,1,1,1,2
57072,4,3,1,1,2,1,4
87223,5,3,0,0,0,0,1
23715,0,5,2,3,1,1,4
56688,0,2,2,3,2,2,4
89082,1,1,1,1,1,1,3
72523,9,4,1,1,2,1,4
20442,0,2,2,0,1,2,4
53517,0,6,2,6,2,2,4
17040,0,4,2,3,2,2,2
35658,9,1,1,2,2,2,4
63534,0,2,2,3,2,2,3
11246,0,4,2,0,1,2,4
28087,0,6,2,2,2,2,4
22271,0,4,2,1,2,2,4
32839,5,1,0,0,2,1,3
8372,0,4,2,1,2,2,3
34531,0,4,2,1,1,2,4
69394,8,3,1,2,2,1,4
89605,8,4,1,0,1,1,4
108412,0,3,2,5,2,2,4
42108,0,2,2,6,2,2,1
67221,0,6,2,0,2,2,2
15138,0,5,2,3,2,2,2
8302,0,1,2,2,2,2,4
65377,0,3,2,5,2,2,4
101102,0,5,2,2,2,2,1
113851,4,1,1,4,2,1,1
43196,0,4,2,3,2,2,4
112909,9,2,1,0,2,1,4
49311,0,4,1,1,1,1,4
73312,4,0,0,2,1,1,4
1461,0,5,1,0,2,1,4
62168,0,3,2,4,2,2,4
51146,0,2,2,2,2,2,4
105014,1,6,1,2,1,1,3
114021,0,4,2,0,2,1,4
86084,7,4,1,3,2,1,4
114765,0,2,2,4,2,2,3
77182,7,2,1,3,2,1,4
108404,4,2,1,1,2,1,4
108071,0,6,2,3,2,2,3
8152,0,4,1,1,2,2,4
41171,1,5,1,3,0,1,4
76060,2,2,1,4,1,1,4
87336,0,5,1,2,2,2,2
34058,0,6,2,4,1,1,3
8854,0,3,1,6,2,2,4
72,0,4,2,4,2,1,4
52133,0,3,1,3,0,0,4
58468,0,4,2,5,1,2,4
100274,7,3,1,2,2,2,4
57757,4,1,0,1,2,1,4
55947,0,6,2,5,2,1,4
46246,9,4,1,4,2,1,4
1768,0,0,2,4,2,1,2
25112,0,0,2,2,2,2,2
71063,8,1,1,5,2,1,4
19826,0,4,1,1,1,1,4
47050,0,5,2,6,2,2,4
9557,0,4,2,2,2,2,4
66911,0,4,2,6,2,2,3
51178,0,1,2,2,2,2,4
60330,0,5,2,1,2,2,4
91026,0,2,2,1,2,2,4
50042,0,6,2,3,2,2,1
48198,1,3,1,2,2,1,4
94076,7,2,1,1,2,1,4
41245,0,5,2,2,2,2,4
7713,0,5,2,3,2,2,3
19577,0,4,2,4,2,2,3
48153,1,3,0,2,2,1,4
522,8,5,0,3,0,0,4
19681,0,3,1,6,1,2,3
22730,0,5,2,5,2,2,4
34670,0,1,2,3,2,2,4
4086,0,6,2,1,2,2,4
20036,0,3,2,2,2,2,4
115914,0,3,2,1,2,2,4
61299,7,6,1,5,2,0,4
81415,0,4,2,3,2,1,4
25605,0,1,2,1,2,1,3
48040,7,4,1,3,2,1,4
37720,0,4,2,4,2,2,4
77016,8,0,0,1,2,1,4
249,8,3,1,1,1,0,4
13378,0,5,1,3,2,2,2
36217,8,0,1,5,2,1,4
11928,0,4,2,1,2,2,4
102433,0,5,2,1,2,2,2
54183,8,3,0,1,1,1,3
45033,4,6,1,5,2,1,4
57623,0,6,1,0,2,1,4
25632,0,1,2,1,2,2,4
103773,0,1,2,2,2,2,4
50213,8,5,1,5,2,2,4
20238,0,1,1,2,2,2,3
58504,0,3,2,3,2,2,4
92835,3,4,0,3,2,2,4
38029,0,3,1,2,1,2,4
2603,1,6,1,5,2,2,2
93892,0,1,2,0,2,2,3
111304,2,6,1,1,1,1,2
113534,4,4,1,1,2,2,3
90780,8,0,3,0,2,1,4
34310,8,4,0,4,1,0,4
103666,0,5,2,1,2,2,4
86301,0,5,2,5,2,2,1
101601,2,4,1,4,2,2,4
37271,0,5,2,3,2,2,2
91191,0,5,3,2,2,2,3
53319,0,2,2,2,2,2,2
108063,0,3,2,5,2,2,4
63953,0,5,2,1,2,2,4
88620,3,2,1,4,1,1,4
72325,0,4,2,2,2,2,4
4038,0,1,2,1,2,1,4
2627,8,6,0,5,2,0,4
64259,0,5,1,0,1,1,3
45171,0,3,2,3,2,2,3
9183,0,4,2,1,2,1,4
35494,7,2,1,3,2,0,3
61920,4,0,1,0,1,1,3
83480,0,0,1,5,2,1,4
81010,6,0,1,4,2,1,3
104165,0,1,2,0,1,1,4
104602,1,3,1,0,2,1,1
97156,6,0,1,4,1,0,3
92023,0,2,2,4,2,2,4
28817,0,3,2,6,2,2,4
35833,1,1,0,5,2,1,4
56167,0,4,2,1,2,2,4
35768,0,3,1,6,2,2,4
9061,0,1,2,3,2,2,3
8715,0,4,2,1,2,2,2
115387,7,4,1,5,2,1,2
51125,8,3,3,2,2,1,4
16474,0,3,2,2,2,2,4
54149,0,2,2,1,2,2,4
27197,0,5,2,1,2,2,4
22701,0,3,1,3,2,2,4
94460,8,0,1,2,2,1,4
42905,7,5,1,2,1,1,4
78012,7,3,1,1,2,0,4
5009,0,6,2,0,2,2,4
41278,0,6,2,5,1,2,4
69291,0,0,2,6,2,2,4
80870,0,3,2,2,2,2,4
41375,5,2,1,4,2,1,3
39040,0,6,1,2,2,1,4
114309,0,0,0,2,1,1,1
103123,0,2,2,0,2,2,4
16547,0,6,2,5,2,1,2
78558,2,1,1,3,1,1,4
30962,0,5,1,5,1,1,4
8762,0,2,1,3,2,1,4
49562,8,1,3,4,2,1,1
63071,0,2,2,3,2,1,4
95347,0,6,2,4,2,2,4
113580,0,2,2,1,2,2,4
35156,8,6,1,1,2,1,4
2702,7,6,1,3,2,0,3
66482,1,2,1,2,0,0,2
100086,0,2,2,1,2,2,4
46524,8,4,0,5,1,1,4
44153,0,4,2,4,1,2,4
56418,0,3,2,3,2,2,4
104980,0,0,1,1,2,2,4
50300,0,4,1,2,0,2,4
20113,0,2,2,3,2,2,4
59825,0,5,2,0,2,2,4
44097,0,6,2,4,2,2,4
13289,0,4,2,1,2,2,4
23652,0,6,2,4,2,1,4
84276,2,2,1,2,2,2,4
114856,0,5,2,4,2,2,4
72613,0,4,2,2,2,2,4
28544,0,5,2,1,2,2,4
4535,0,6,1,1,1,1,4
63416,7,6,1,0,2,1,3
24964,0,2,2,4,1,1,2
76478,2,5,1,5,2,2,4
23951,0,1,2,3,2,2,2
65923,0,4,2,5,2,2,2
101509,0,1,2,2,2,2,3
100293,0,2,2,0,2,2,4
86018,0,6,1,3,2,2,2
63494,7,4,1,0,2,0,4
90961,4,5,0,3,2,1,4
63172,4,4,1,2,2,1,4
78889,0,1,2,6,2,2,4
108478,0,5,2,2,2,2,4
63466,7,5,1,0,2,0,4
114557,0,2,2,2,2,2,3
79912,0,3,1,3,2,2,4
67239,0,2,2,5,2,2,4
11111,0,2,2,3,2,2,3
9457,0,2,1,3,2,1,3
29655,0,5,2,6,2,1,3
81324,6,0,1,1,2,2,4
55571,0,4,2,4,2,2,4
40803,0,5,2,5,2,2,1
42313,0,2,2,0,2,2,3
113943,0,4,2,1,2,2,2
49570,7,5,1,2,1,0,4
33513,0,3,2,1,2,2,4
96553,0,5,2,3,2,2,4
84151,8,4,1,0,2,1,4
102034,0,3,2,1,2,2,4
22292,0,6,2,4,2,2,3
48266,0,6,2,5,2,2,4
90840,0,2,2,1,2,2,4
99972,9,4,1,3,2,2,3
111231,0,6,1,0,2,1,4
15677,0,2,2,2,2,2,4
88498,7,4,0,2,2,1,4
110793,0,5,1,1,2,2,1
114061,0,0,2,1,2,2,4
75575,0,2,1,0,0,1,3
116184,2,4,1,2,1,0,4
3228,0,4,2,0,2,1,2
100490,0,2,2,0,2,2,3
91657,3,1,1,4,2,2,4
35656,0,2,2,2,2,2,4
83749,1,6,0,2,1,1,1
24737,0,1,2,3,2,2,3
58115,0,4,1,0,1,1,4
92809,0,6,2,5,2,2,4
113917,0,5,3,2,2,2,4
44527,7,3,1,2,1,1,4
65440,0,4,2,4,1,2,4
32924,0,4,1,5,1,1,4
65577,0,6,2,4,1,1,4
17892,0,2,2,2,2,2,4
74276,7,6,1,1,2,1,3
39352,0,0,1,6,2,2,4
77776,8,4,1,4,2,1,3
28629,0,5,2,3,2,2,4
49778,8,5,1,3,2,1,4
88767,0,3,2,2,2,2,4
18299,0,6,2,1,2,2,4
104403,0,2,2,1,2,2,4
105789,0,3,2,5,2,2,3
65787,8,1,1,3,2,1,4
39398,0,4,2,3,2,1,4
33182,0,4,2,1,2,2,3
77770,5,2,1,0,1,1,4
38489,0,6,2,5,1,2,4
33050,0,2,1,4,1,2,4
112845,0,2,3,4,2,2,4
89619,0,5,0,0,2,1,1
113122,0,6,2,2,2,2,4
103259,0,3,1,3,2,1,4
1446,8,5,3,1,2,1,4
59563,0,6,2,6,2,1,4
8699,0,6,1,1,1,1,2
86700,1,2,1,4,1,1,3
38429,0,3,2,3,2,2,2
16246,0,6,1,4,1,1,4
17887,0,4,2,2,1,2,4
6002,0,3,2,5,2,2,3
93286,0,5,2,2,2,2,2
35778,2,6,1,5,2,1,4
101347,2,2,1,4,2,2,4
43993,8,6,1,3,1,1,3
34148,0,6,2,5,2,2,4
90025,7,5,1,0,2,1,4
28081,0,6,2,1,2,1,4
46488,0,1,2,0,2,2,3
59167,7,1,1,3,2,0,3
105836,0,1,2,1,2,2,4
44530,0,1,2,3,1,2,2
8042,0,0,1,2,2,2,3
76114,0,6,2,1,2,2,1
66513,4,6,1,0,2,1,4
82996,0,6,2,1,1,2,2
15170,0,4,2,1,2,2,4
30964,0,6,2,2,2,2,1
82512,8,4,3,2,1,1,4
6298,8,6,0,6,2,0,4
68135,0,4,2,4,2,2,4
73967,1,4,1,1,2,1,4
51983,0,2,1,3,2,2,3
1684,0,1,1,2,2,2,4
90764,0,3,1,0,2,1,4
51960,3,2,1,1,2,1,4
113315,6,2,1,1,2,1,4
76565,0,0,1,1,2,2,4
61662,0,4,2,5,2,1,4
4812,0,5,2,0,2,2,4
34479,0,6,1,1,1,1,4
115277,0,6,1,0,1,1,4
6259,0,2,2,1,2,1,2
52676,1,5,1,1,1,1,4
2601,0,5,2,1,2,2,4
19383,0,0,2,2,2,2,2
55200,0,4,2,1,2,2,4
68130,7,3,1,2,2,1,3
103946,0,4,2,1,2,2,4
14647,0,0,2,4,2,2,2
73748,0,4,1,2,1,1,1
43401,0,5,2,2,2,2,4
107886,0,3,2,2,2,2,4
74408,7,2,1,2,2,1,1
99322,2,3,1,5,2,2,4
67487,0,4,1,3,2,2,4
2011,0,2,1,1,1,1,4
42989,1,4,1,5,2,2,3
62975,0,5,2,4,2,2,4
50596,0,2,2,1,2,2,4
27373,0,4,2,3,2,2,4
87421,0,5,2,5,2,2,4
2564,8,4,1,5,2,1,4
90475,7,5,1,1,2,1,4
45575,0,5,2,4,2,2,4
51839,0,4,0,4,0,0,4
9460,0,3,2,5,2,2,4
51002,0,5,1,4,2,0,4
70065,0,4,2,3,2,2,4
94774,0,3,2,2,2,1,4
77062,0,3,2,5,2,2,4
26004,0,3,2,4,2,2,4
45520,0,2,0,1,2,2,3
80184,0,2,2,1,2,2,4
7788,0,1,2,2,2,1,4
69976,0,6,2,0,2,2,4
29915,1,1,1,1,2,1,4
75269,0,4,1,2,2,1,4
27086,0,1,2,4,1,2,4
112075,0,6,1,3,1,1,2
104842,0,6,1,3,2,1,3
63704,7,6,1,0,2,1,2
22720,0,5,1,4,2,1,4
102847,0,6,2,3,2,2,4
15734,0,1,2,1,2,2,4
83078,0,0,0,4,2,1,4
98419,0,1,2,1,2,2,4
67465,0,3,2,3,2,2,4
35260,0,4,2,2,2,2,4
99421,0,6,2,0,2,2,4
13075,0,2,2,3,2,2,4
89924,9,1,1,1,2,2,4
101224,6,1,1,1,2,1,1
2027,0,5,2,3,2,2,2
114117,8,2,3,1,2,1,2
12659,0,5,2,2,2,2,4
78891,0,6,1,2,2,2,4
96261,0,5,1,0,2,2,4
70556,0,3,2,4,2,2,4
102991,0,2,2,5,2,2,4
98780,8,1,3,5,2,1,4
31916,0,3,2,1,1,2,4
16529,0,4,2,0,2,2,4
114324,0,4,2,5,2,2,4
96386,0,0,2,0,1,2,4
44599,9,4,1,2,2,1,4
39669,0,4,2,3,2,2,4
104745,0,3,2,2,2,2,4
16477,0,3,1,1,2,2,4
32746,0,2,2,4,1,2,3
99964,2,5,0,5,2,0,4
75700,1,4,1,0,2,0,4
68222,0,3,2,1,2,2,4
41025,0,1,2,0,2,2,2
85084,0,6,1,1,1,2,4
47359,0,1,2,1,2,2,4
103687,8,1,1,3,2,2,4
39794,5,6,1,2,2,1,2
107162,4,1,1,2,2,2,4
44443,0,5,2,4,2,2,4
104794,0,3,2,1,2,2,4
60605,0,5,2,4,2,2,4
35690,0,2,2,2,2,2,2
105902,0,3,2,4,2,2,4
57414,0,6,2,2,2,2,2
35462,0,5,2,2,2,2,3
108333,8,4,1,1,1,1,4
33278,1,5,1,0,2,2,4
1665,0,4,2,1,2,1,4
27115,0,3,0,2,2,1,4
70060,0,3,0,2,1,1,4
30573,0,5,2,3,2,2,3
70648,0,1,2,0,2,1,4
108053,2,4,1,2,1,0,4
60689,1,6,1,6,2,1,4
19387,0,5,1,1,2,0,4
6555,0,4,2,0,2,2,4
36954,0,2,2,2,2,2,4
92749,1,6,1,1,1,1,3
97408,4,4,1,0,2,1,3
56925,0,2,2,4,2,2,4
26661,9,0,1,1,2,1,4
49714,0,5,1,2,1,1,4
96510,0,6,2,2,2,1,3
47362,0,2,1,2,1,1,4
31327,0,1,2,2,2,2,3
37801,0,3,2,5,2,1,3
65912,0,4,2,2,2,2,3
45183,0,2,2,4,2,2,4
6830,0,6,1,3,1,1,4
63127,0,2,2,5,2,2,2
33004,0,6,1,2,2,1,4
62804,0,1,2,4,2,2,3
54866,0,3,2,2,2,2,4
92918,1,3,1,0,0,0,3
13030,0,2,2,3,2,2,3
88379,6,5,1,2,2,0,4
44389,0,4,2,0,2,2,3
69536,9,1,1,1,2,1,4
96955,0,3,2,0,2,1,4
38940,0,4,2,5,2,2,3
18458,0,2,2,3,2,2,4
28788,0,3,2,4,2,2,4
86553,8,4,1,4,1,0,3
18798,0,1,2,3,2,2,4
110668,0,5,2,5,2,2,3
80943,0,5,0,0,2,1,4
56162,2,1,1,5,2,1,4
50641,0,1,2,6,2,2,4
18216,0,4,2,6,2,2,3
14666,0,5,1,2,1,1,4
27593,0,6,1,1,1,0,3
76204,0,5,2,4,2,2,4
67570,0,1,1,3,2,0,4
9206,0,5,2,2,1,2,4
106543,8,1,1,3,2,2,4
35649,0,3,2,5,2,2,3
87670,0,0,2,2,2,1,4
83877,4,5,0,1,1,0,4
101758,0,5,2,4,2,2,4
55906,0,6,2,1,2,2,2
54829,0,4,1,2,2,2,2
9952,0,3,1,2,2,1,4
25913,0,6,2,3,2,2,4
71710,7,3,1,2,2,1,3
52840,0,2,2,1,2,2,4
6741,0,5,1,1,1,0,4
75790,0,5,0,2,2,1,4
73048,0,5,2,6,2,2,4
96762,7,3,1,0,2,1,4
3669,0,4,2,1,2,2,4
69820,8,5,0,0,2,1,4
11694,0,4,2,1,1,2,4
82009,0,3,2,3,2,2,4
6858,0,4,2,0,2,2,4
18802,0,6,2,4,2,2,3
99362,8,4,1,4,2,2,4
4978,7,5,1,4,1,1,4
21629,0,5,2,2,2,2,3
111204,0,2,2,2,2,2,4
94559,0,3,2,0,2,1,4
32593,7,5,1,1,1,0,4
111738,0,5,2,3,2,2,4
56,8,1,1,1,2,1,4
36443,0,4,2,3,2,2,3
51723,0,4,1,0,2,2,4
24142,8,2,1,4,2,0,4
86926,0,5,2,3,2,2,3
101755,0,2,2,1,2,2,4
13869,0,2,2,4,1,2,4
39393,0,6,1,5,1,0,4
56051,0,4,1,5,1,2,3
77303,1,5,1,1,2,1,4
35765,0,6,1,5,2,2,3
40792,0,4,2,3,2,2,4
93320,0,1,1,0,2,1,4
38664,0,3,2,3,2,1,3
84751,0,2,1,3,2,0,4
92796,0,6,2,3,2,2,4
81600,0,1,1,5,2,1,3
55096,1,6,1,2,1,1,4
71887,0,1,2,1,2,2,3
43228,0,6,2,3,2,2,3
1626,0,2,2,6,2,2,4
76410,0,5,2,5,2,2,3
20817,0,5,2,3,2,2,4
98116,7,6,1,2,1,1,3
102171,0,5,2,2,2,2,2
77199,0,6,2,3,2,2,4
3376,0,1,1,1,2,1,3
73566,0,3,1,3,1,2,4
43509,0,5,2,3,2,2,4
92362,0,0,2,0,2,2,3
93793,4,6,0,3,1,0,4
41458,0,4,2,6,2,2,4
68830,0,2,0,3,2,2,2
94365,7,3,1,1,2,0,4
92963,0,4,1,2,1,2,4
93297,0,6,2,4,2,2,4
53977,0,4,2,1,1,2,4
49512,8,6,1,1,2,1,4
65630,0,2,1,1,1,2,4
4661,0,5,2,1,2,2,4
62112,0,4,2,2,2,2,4
104486,0,4,1,4,2,2,4
23946,0,4,2,2,2,2,4
63853,1,6,1,1,1,1,4
96769,0,2,2,5,2,1,4
30958,0,6,2,1,2,2,4
109116,0,5,2,3,2,2,4
88195,0,6,1,0,2,0,3
36442,2,2,1,5,1,0,4
2537,0,4,1,0,2,1,4
36681,0,2,0,1,1,2,4
33508,2,3,0,2,1,1,4
39787,2,3,1,3,1,1,4
100530,8,1,3,5,1,1,4
37372,0,6,2,5,2,2,1
49700,9,5,1,3,2,1,4
65649,0,4,2,2,2,2,4
34243,0,2,2,2,2,2,3
101691,0,2,2,1,2,2,4
78483,0,2,2,3,2,2,4
86241,0,6,1,5,2,1,4
71636,7,4,1,0,2,1,4
57392,0,0,0,5,2,1,4
58127,0,1,2,1,2,2,4
30389,0,1,0,1,0,2,4
73708,0,3,3,4,2,2,4
73358,0,3,2,1,2,2,3
64792,0,3,2,4,2,2,4
91902,5,1,1,1,1,1,4
9126,0,1,1,5,2,1,2
65964,0,5,2,3,2,2,2
73832,0,4,2,1,2,2,4
96047,5,4,1,1,2,1,4
88275,0,6,2,6,2,2,4
34087,0,2,2,4,2,2,2
34621,0,6,2,5,2,2,4
97967,0,5,1,5,2,1,4
52622,0,6,2,2,2,1,3
45959,0,0,2,2,2,2,4
116227,0,5,2,2,2,2,3
90737,0,6,2,5,2,2,4
12191,0,1,2,4,2,2,3
6508,0,5,1,3,2,2,4
27129,0,5,2,6,2,2,4
105912,0,5,2,1,1,1,3
51922,0,1,2,4,2,2,4
51732,0,1,2,4,2,2,4
73043,0,1,2,5,2,2,4
61968,0,6,2,2,2,1,4
107239,2,0,1,3,1,0,3
88908,8,1,1,1,1,1,4
72987,0,4,2,2,2,2,4
49121,0,2,2,2,2,2,1
28841,0,4,1,2,2,0,2
33605,0,6,2,5,2,1,1
73107,4,4,1,1,1,0,4
29079,0,3,0,3,2,1,4
71660,9,1,1,2,2,2,4
25081,0,6,2,4,2,2,3
40890,0,4,2,5,2,2,4
105790,8,4,1,3,2,1,4
27207,0,6,2,4,2,1,3
7095,0,4,2,3,2,2,4
18507,0,2,2,6,2,2,4
34574,7,4,1,1,2,1,4
4750,0,5,2,1,2,2,4
103548,0,4,2,1,2,2,4
58957,0,3,2,5,2,2,4
79194,0,6,1,5,2,1,3
39127,1,2,0,2,2,0,3
23578,0,4,2,3,2,2,4
53336,9,1,1,0,1,2,3
106852,7,6,1,1,2,2,4
95424,7,1,1,1,1,0,4
25973,0,6,1,0,1,2,4
75002,1,3,1,5,2,2,4
2505,0,0,2,3,2,1,4
101791,7,3,1,1,2,0,3
14051,0,3,2,1,2,2,4
3302,0,4,1,1,2,2,4
101405,0,2,2,3,2,2,1
85058,0,0,1,3,2,2,4
32796,0,5,2,6,2,2,4
18649,5,0,1,2,2,1,3
94119,0,6,1,1,2,1,4
15743,0,0,2,5,2,2,4
5705,9,5,1,3,1,2,3
106619,0,6,0,3,1,1,4
43322,0,1,1,2,2,2,3
99738,6,1,1,2,1,0,4
76141,4,1,0,1,2,1,4
8223,0,0,2,4,2,2,4
81043,0,2,2,5,2,2,4
